name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
uppsala,2020-09-22,17.5,9.9,13.3,17.5,8.4,13.3,9.2,76.6,0,0,0,,0,0,39.1,21.1,232.3,1006.1,39.7,42.8,126.8,11,5,,2020-09-22T06:34:24,2020-09-22T18:48:18,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-09-23,19.9,8.4,13.6,19.9,7.4,13.4,10.3,81.5,0,0,0,,0,0,31.8,17.6,191.2,1002.5,36.2,35.4,126.4,11,4,,2020-09-23T06:36:44,2020-09-23T18:45:16,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-09-24,20.8,6.8,13.9,20.8,6.6,13.8,10.6,82.9,0.216,100,25,rain,0,0,32,21.1,170.8,1000.2,42.1,19.8,88.3,7.6,4,,2020-09-24T06:39:04,2020-09-24T18:42:15,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02460099999,02490099999,02469099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-09-25,17.6,5.9,12.5,17.6,5.9,12.4,8.6,79.3,0.006,100,12.5,rain,0,0,32.4,21.1,86,1005,34.2,31.6,106.9,9.2,4,,2020-09-25T06:41:25,2020-09-25T18:39:13,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-09-26,16.5,11.4,14,16.5,11.4,14,13.5,97,15.009,100,62.5,rain,0,0,39.3,24.5,46.3,1004.6,92.2,15,72.7,6.2,4,,2020-09-26T06:43:46,2020-09-26T18:36:12,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-09-27,13,10.7,11.8,13,10.7,11.8,11.7,99.6,0,0,0,,0,0,25.3,20.9,14.4,1015.3,98.9,3,115.5,10,4,,2020-09-27T06:46:06,2020-09-27T18:33:11,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-09-28,13.2,10.1,11.5,13.2,10.1,11.5,11.4,99,0,0,0,,0,0,25,14.1,23.6,1016.9,99.9,7.1,106.4,9.2,4,,2020-09-28T06:48:27,2020-09-28T18:30:10,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-09-29,13.4,11.7,12.4,13.4,11.7,12.4,12.3,99.2,0.693,100,58.33,rain,0,0,14.2,10.4,22.5,1017.3,96.4,7.8,22.7,2,1,,2020-09-29T06:50:49,2020-09-29T18:27:09,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-09-30,16,9.5,13,16,9.5,13,11.7,92,0.001,100,4.17,rain,0,0,17.7,10.5,156.2,1019.1,85.2,21.6,89.1,7.7,4,,2020-09-30T06:53:10,2020-09-30T18:24:09,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-01,14.1,9.6,11.4,14.1,8.4,11.3,10.5,94.1,0,0,0,,0,0,25.2,17.7,62.3,1018.2,93.2,16.7,27.8,2.3,1,,2020-10-01T06:55:32,2020-10-01T18:21:09,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-02,17.8,9.2,12.8,17.8,8.5,12.7,11.1,90.9,0,0,0,,0,0,25.2,17.8,75.2,1017.7,61.1,12.1,95.4,8.3,4,,2020-10-02T06:57:54,2020-10-02T18:18:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02460099999,02490099999,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,F4490"
uppsala,2020-10-03,14.1,9.2,12.2,14.1,8.3,12.1,10.6,90.3,0,0,0,,0,0,32.3,21.2,83.9,1016,69.6,16.4,59.6,5.1,2,,2020-10-03T07:00:16,2020-10-03T18:15:10,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-04,13.9,13.2,13.5,13.9,13.2,13.5,12.5,94,0.672,100,62.5,rain,0,0,39.6,28.2,94.7,1006.7,100,9.9,8.2,0.7,0,,2020-10-04T07:02:39,2020-10-04T18:12:11,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-05,17.3,10.7,14,17.3,10.7,14,11.9,88.2,2.082,100,33.33,rain,0,0,35.6,24.4,165,1007.1,70.8,30.7,100,8.6,4,,2020-10-05T07:05:02,2020-10-05T18:09:12,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-06,14.1,10.4,12.5,14.1,10.4,12.5,12.4,98.9,22.81,100,66.67,rain,0,0,42.4,31.2,97.3,998.9,95.3,11,29,2.5,2,,2020-10-06T07:07:25,2020-10-06T18:06:14,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-07,15.6,11.6,13.1,15.6,11.6,13.1,11.6,91,1.061,100,58.33,rain,0,0,25.1,17.5,167.8,1002.7,83.8,38.9,75.3,6.5,4,,2020-10-07T07:09:49,2020-10-07T18:03:16,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-08,13.8,11.1,12.3,13.8,11.1,12.3,10.6,89.4,1.047,100,58.33,rain,0,0,39,27.7,184.6,1006.3,97.5,42.8,82.6,7.1,4,,2020-10-08T07:12:13,2020-10-08T18:00:18,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-09,12.8,8.5,10.5,12.8,5.9,10.1,8,84.9,7.031,100,29.17,rain,0,0,42.6,28,225.5,1005.5,74,39.8,70.5,6,4,,2020-10-09T07:14:38,2020-10-09T17:57:21,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-10,11.8,5.7,8.6,11.8,4.2,7.5,7.7,94.3,3.058,100,50,rain,0,0,28.5,20.9,149.4,1011.3,55.3,35.9,29.5,2.5,1,,2020-10-10T07:17:03,2020-10-10T17:54:25,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-11,11.8,4.9,7.9,11.8,2.4,6.1,6.2,90.2,1.038,100,29.17,rain,0,0,28.4,21,193,1011.7,64.8,40.7,95,8.1,4,,2020-10-11T07:19:28,2020-10-11T17:51:29,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-12,8.7,5.9,7.2,6.9,3.3,5.2,5.2,87.1,1.073,100,33.33,rain,0,0,28.4,17.4,248.6,1010.7,96.8,41.6,61.2,5.1,3,,2020-10-12T07:21:54,2020-10-12T17:48:34,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02460099999,02490099999,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,F4490"
uppsala,2020-10-13,9.6,3.4,6.1,7,1.2,3.7,4,86.8,0.02,100,37.5,rain,0,0,39.1,27.7,336.6,1018.5,80.1,47,52.4,4.5,3,,2020-10-13T07:24:20,2020-10-13T17:45:39,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-14,8.8,3.4,6.1,5.3,1,3,3.7,85.4,0.018,100,25,rain,0,0,43,31.5,11.7,1026.1,84.8,47.8,46.5,4.1,3,,2020-10-14T07:26:46,2020-10-14T17:42:45,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-15,9.9,3.7,6.2,7.1,0.3,3.8,3.7,84.8,0,0,0,,0,0,39.2,24.5,344.6,1022.9,77.3,48.4,72.3,6.3,4,,2020-10-15T07:29:13,2020-10-15T17:39:52,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-16,8.8,0.2,6.1,7.1,0.2,4.3,4.6,91,1.215,100,58.33,rain,0,0,28.4,17.7,345.9,1022.9,71,38.3,40.4,3.4,2,,2020-10-16T07:31:40,2020-10-16T17:36:59,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-17,10.3,2.5,6.6,10.3,0.5,4.3,4.1,84.8,0,0,0,,0,0,32.3,21.1,242.3,1014.5,62.1,47.8,82.1,7,4,,2020-10-17T07:34:08,2020-10-17T17:34:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-18,6.3,1.2,3.5,3.5,-3.4,-0.5,-2.4,65.7,0.004,100,8.33,rain,0,0,50.3,35,303.8,1002.6,50.4,47,57.8,5.1,3,,2020-10-18T07:36:36,2020-10-18T17:31:17,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-19,5.4,0,2.1,1.4,-4.6,-2,-4,65.2,0,0,0,,0,0,39.6,28.1,301.2,1009.6,46.6,48.6,71.6,6.2,3,,2020-10-19T07:39:05,2020-10-19T17:28:26,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-20,5.9,-3.6,1,3.6,-5.1,-0.4,-0.3,91.2,3.408,100,41.67,rain,0,0,25,17.5,146.2,1016.3,76.9,34,45.4,3.9,2,,2020-10-20T07:41:34,2020-10-20T17:25:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02460099999,02482099999,02490099999,02469099999,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,F4490"
uppsala,2020-10-21,9.7,5.9,8.2,8.5,3.6,6.5,7.9,98.1,0.931,100,37.5,rain,0,0,24.9,17.3,178.4,1003.9,94,8.5,37.1,3.2,3,,2020-10-21T07:44:04,2020-10-21T17:22:49,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-22,11.3,9.7,10.4,11.3,7.9,10,10.2,98.8,7.655,100,87.5,rain,0,0,32.2,21,150.5,994.9,98.4,21.4,15.5,1.2,1,,2020-10-22T07:46:34,2020-10-22T17:20:01,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-23,11.3,-2.1,3.7,11.3,-2.5,1.6,2.6,92.7,4.819,100,45.83,"rain,snow",0,0,35.8,21.2,329.2,1001.1,63.3,36,25.1,2.2,2,,2020-10-23T07:49:04,2020-10-23T17:17:15,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-24,3.4,-2.8,0.8,2.2,-3.9,-0.9,0.8,99.8,5.018,100,50,"rain,snow",0,0,18.1,13.9,37,1004.3,89.8,19.4,14.1,1.3,1,,2020-10-24T07:51:35,2020-10-24T17:14:29,0.3,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-25,12.1,2.3,8,12.1,-0.6,6.6,7.4,96.4,1.591,100,50,rain,0,0,39.3,24.5,165.8,1003.7,89.1,28.5,16.7,1.4,1,,2020-10-25T06:54:06,2020-10-25T16:11:45,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-26,11.2,9.4,10.3,11.2,8.8,10.2,9.7,96.2,11.647,100,58.33,rain,0,0,25,14,189.7,1001.7,85.5,28.2,8.5,0.7,0,,2020-10-26T06:56:37,2020-10-26T16:09:02,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-27,10.6,7.6,9.3,10.6,4.6,8,8.6,95.2,10.256,100,41.67,rain,0,0,25,17.5,189.5,1001,81.4,33.6,34.2,2.9,2,,2020-10-27T06:59:09,2020-10-27T16:06:20,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-28,10.6,6.3,8,10.6,3.1,5.4,7,93.7,1.661,100,20.83,rain,0,0,35.9,24.4,189.7,1001.1,67.2,37,21.2,1.8,1,,2020-10-28T07:01:41,2020-10-28T16:03:39,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-29,9.6,0.5,6.4,8.1,0.5,4.6,5.6,94.6,0,0,0,,0,0,24.8,17.5,197.9,1005,69.5,21.4,44,3.7,3,,2020-10-29T07:04:13,2020-10-29T16:00:59,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-30,3.4,-0.7,1.8,3.4,-3.1,1.5,1.8,99.9,0,0,0,,0,0,9.6,7.2,268.6,1013.9,89.4,6.1,33,2.8,2,,2020-10-30T07:06:46,2020-10-30T15:58:21,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-10-31,8.6,1.2,5.3,6.9,-1,3.7,5.2,99.1,1.078,100,41.67,rain,0,0,24.9,17.3,175.2,1019.9,97,15.5,20.5,1.8,1,,2020-10-31T07:09:19,2020-10-31T15:55:44,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-01,10.5,9.1,9.5,10.5,5.9,6.9,8.6,93.8,1.092,100,54.17,rain,0,0,39.5,28,163.2,1011.5,100,28.2,13.9,1.2,1,,2020-11-01T07:11:52,2020-11-01T15:53:09,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-02,15,10.2,12.8,15,10.2,12.8,11.8,93.8,2.171,100,75,rain,0,0,67.2,41.8,182.8,994.5,93.7,21.8,4.3,0.3,0,,2020-11-02T07:14:25,2020-11-02T15:50:35,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02460099999,02482099999,02490099999,02469099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-03,11.8,6.1,9.4,11.8,3.3,8.2,6.7,83.5,0.052,100,12.5,rain,0,0,35.9,24.5,234.7,1005.2,50.4,40.1,28.3,2.4,2,,2020-11-03T07:16:58,2020-11-03T15:48:03,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-04,7.8,4.2,5.8,5.4,0.6,2.9,4.7,92.7,0,0,0,,0,0,25.2,20.8,224.5,1014.3,45.1,30.9,26.3,2.1,2,,2020-11-04T07:19:31,2020-11-04T15:45:32,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-05,11.5,3.4,7,11.5,-1.1,4.4,4.4,83.7,0,0,0,,0,0,43,28.1,240.2,1012.8,35.1,45.2,39.6,3.5,2,,2020-11-05T07:22:05,2020-11-05T15:43:03,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02460099999,02490099999,ESCM,02456099999,02443099999,02484099999,02458099999,ESSA,02481099999,ESSB,F4490"
uppsala,2020-11-06,14.6,3.9,9,14.6,2.2,7.9,6.3,84.1,0,0,0,,0,0,32.1,20.9,249.9,1019.9,28.7,44.8,37.8,3.1,2,,2020-11-06T07:24:38,2020-11-06T15:40:36,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02460099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-07,10.8,3.7,8.3,10.8,1.9,6.7,7.2,92.7,0.001,100,4.17,rain,0,0,35.8,17.7,243.6,1019.3,83,30.6,15,1.2,1,,2020-11-07T07:27:11,2020-11-07T15:38:10,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-08,8.3,3.4,6.2,7.8,2.7,5.4,4.6,89.8,0.11,100,25,rain,0,0,18,14,305.1,1024,86.9,41.4,30.3,2.5,2,,2020-11-08T07:29:44,2020-11-08T15:35:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-09,6.7,1.7,5,5.4,-1.3,3.5,4.2,94.8,0.003,100,12.5,rain,0,0,17.9,13.8,273.9,1028.7,81.5,33.7,26.4,2.2,2,,2020-11-09T07:32:17,2020-11-09T15:33:25,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-10,5.6,2.1,3.8,5.4,-1.2,1.7,3.2,96.3,0.001,100,4.17,rain,0,0,21.4,14,239.6,1031.9,99.2,24.6,10.3,0.8,1,,2020-11-10T07:34:49,2020-11-10T15:31:06,0.86,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-11,7.2,5.4,6.3,6.3,3,4.5,4.3,87.6,0.004,100,12.5,rain,0,0,21.3,13.9,213.9,1028.1,100,40.9,6.9,0.5,0,,2020-11-11T07:37:21,2020-11-11T15:28:48,0.91,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"02486099999,02490099999,C8398,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-12,6.1,4.7,5.4,5.7,3,4.5,4.3,92.9,0.002,100,8.33,rain,0,0,17.7,10.5,141.1,1023.9,100,12.5,2.9,0,0,,2020-11-12T07:39:53,2020-11-12T15:26:33,0.95,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-13,7.5,5.7,6.6,5.9,3.4,4.2,6.1,97.1,0.338,100,54.17,rain,0,0,21.5,17.6,129.9,1019.2,98.4,11.5,14.1,1.3,1,,2020-11-13T07:42:24,2020-11-13T15:24:20,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-14,8.8,3.5,6.9,6.6,1.6,4.9,6.3,95.9,0.007,100,8.33,rain,0,0,25,17.4,175.6,1014.8,83.6,22.7,10.7,1,1,,2020-11-14T07:44:54,2020-11-14T15:22:10,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-15,10,4.7,7.8,10,2.8,5.7,7.3,97.1,0.005,100,12.5,rain,0,0,32.3,21.1,163.2,1012.6,99.6,8.4,8.8,0.8,0,,2020-11-15T07:47:24,2020-11-15T15:20:02,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-16,10.5,8.7,9.9,10.5,6.2,9,8.6,91.3,0.004,100,12.5,rain,0,0,35.9,24.5,163.2,1006.3,87.1,15.7,7.8,0.6,0,,2020-11-16T07:49:52,2020-11-16T15:17:56,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02460099999,02490099999,ESOW,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,ESSB,F4490"
uppsala,2020-11-17,9.8,8.1,8.8,7.1,4.8,5.9,7.4,91.7,1.091,100,33.33,rain,0,0,42.8,24.6,195.8,1007.7,88.7,34.9,16.9,1.5,1,,2020-11-17T07:52:20,2020-11-17T15:15:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-18,13,9.7,11.4,13,7.6,11.2,9.9,91,0.019,100,33.33,rain,0,0,57,35.1,230.9,1003.6,84.8,36.1,10.5,0.9,0,,2020-11-18T07:54:47,2020-11-18T15:13:53,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-11-19,11.8,-1.3,5.3,11.8,-6.5,1.9,2.2,80.9,5.291,100,45.83,"rain,snow",0,0,71.7,41.9,244,991.4,70,39.1,9.6,0.8,0,,2020-11-19T07:57:12,2020-11-19T15:11:56,0.12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02482099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2020-11-20,3.2,-2.4,0.5,-0.9,-7,-4,-3.7,73.8,0,0,0,,0,0,39.6,24.6,281.4,1013.8,34.9,47.9,16.3,1.5,1,,2020-11-20T07:59:36,2020-11-20T15:10:02,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2020-11-21,6.8,-3.3,2.6,3.7,-6.8,-1.4,1.4,92.1,5.834,100,50,"rain,snow",0,0,50.1,31.5,203.1,1009.9,59.4,34.2,3.9,0.3,0,,2020-11-21T08:01:59,2020-11-21T15:08:11,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2020-11-22,7.1,4.4,5.5,3.2,-0.2,1.4,2.2,79.4,0,0,0,,0,0,49.7,31.1,244,996.8,16.5,43.1,14.8,1.3,1,,2020-11-22T08:04:21,2020-11-22T15:06:23,0.27,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2020-11-23,5.4,1.7,3.4,0.7,-3.2,-1,-1.9,68.7,0,0,0,,0,0,49.7,34.9,269.8,1003.7,22.6,49,13.8,1.2,1,,2020-11-23T08:06:40,2020-11-23T15:04:38,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2020-11-24,6.4,-2.1,2.7,4.7,-3.4,0.8,1.5,92,0.825,100,37.5,"rain,snow",0,0,21.4,14,226.4,1009.8,81.5,30.6,7.2,0.6,0,,2020-11-24T08:08:58,2020-11-24T15:02:56,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2020-11-25,9.4,1.5,7.3,6.8,1.5,4.8,5.8,90.8,1.301,100,33.33,rain,0,0,49.8,31.3,228.2,1008.8,89.9,32,8.3,0.7,1,,2020-11-25T08:11:14,2020-11-25T15:01:19,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2020-11-26,8.6,-0.4,4.7,6.1,-3.8,2.2,3.9,94.4,1.584,100,29.17,rain,0,0,25.1,17.5,284.8,1009.7,62.8,36.6,5.3,0.5,0,,2020-11-26T08:13:27,2020-11-26T14:59:44,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2020-11-27,1.1,-2.1,-0.9,-1.4,-5.9,-4,-1.4,96.5,0.002,100,8.33,"rain,snow",0.6,0.2,21.3,13.9,318.7,1019.8,68.9,46.9,15.3,1.3,1,,2020-11-27T08:15:39,2020-11-27T14:58:14,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
